freq,kappa,eta0
412.7,0.2634505711307755,0.953963163411016
412.8,0.2637400856390759,0.9529642382651015
412.9,0.28745657915517536,0.9511401131506325
413.0,0.25157564413720135,0.913842515500802
413.1,0.26696725646854164,0.9419762219535102
413.2,0.2649045350004135,0.948968561777778
413.3,0.2865062769162419,0.9541362805653395
413.4,0.2646124597326102,0.9499674772689716
413.5,0.2649045350004135,0.948968561777778
413.6,0.28745657915517536,0.9511401131506325
413.7,0.2660793125272562,0.9449729242352632
413.8,0.28969865842734466,0.9441491571847601
413.9,0.26936434101733175,0.9339851261521382
414.0,0.2733527745732773,0.9209999471054318
414.1,0.28202582481211974,0.8940321999084696
414.2,0.2889085037544639,0.8009696665938841
414.3,0.26882125138035495,0.7798192571459435
414.4,0.26020473472029765,0.8848718557678033
414.5,0.2746038562380403,0.9170045975299446
414.6,0.2708845021551451,0.9289907742299024
414.7,0.26936434101733175,0.9339851261521382
414.8,0.2684604066428131,0.9369817681085029
414.9,0.2681604418886675,0.9379806538420269
415.0,0.26786114672876266,0.9389795421018513
415.1,0.26786114672876266,0.9389795421018513
415.2,0.2909956202946259,0.9401543899156539
415.3,0.28969865842734466,0.9441491571847601
415.4,0.29002181381599906,0.9431504609153029
415.5,0.26786114672876266,0.9389795421018513
415.6,0.29067029232335806,0.9411530772706259
415.7,0.2909956202946259,0.9401543899156539
415.8,0.2690623539423727,0.9349840042548792
415.9,0.26936434101733175,0.9339851261521382
416.0,0.26966700674574196,0.9329862506104166
416.1,0.2702743833344563,0.9309885072451859
416.2,0.2705790988063912,0.929989639439356
416.3,0.27119059571264714,0.9279919116257664
416.4,0.29428940708005075,0.930167682621127
416.5,0.2721130411155719,0.9249953395352902
416.6,0.2952921330808804,0.9271717303312182
416.7,0.27304178336654633,0.9219987912185172
416.8,0.29663977910661293,0.9231771711305796
416.9,0.2742900134157493,0.9180034308735624
417.0,0.2749184180927024,0.9160057669022096
417.1,0.2755497088060746,0.9140081138324092
417.2,0.27618390548372884,0.9120104717406469
417.3,0.27682102823742927,0.9100128407041266
417.4,0.2774610973649497,0.908015220800776
417.5,0.2784267703721623,0.905018811992722
417.6,0.2790742954773063,0.9030212202680737
417.7,0.2800512502010758,0.9000248541035257
417.8,0.28070636232766955,0.8980272910609561
417.9,0.28169479763477934,0.8950309683039617
418.0,0.282690218698096,0.8920346719658577
418.1,0.28369269983912815,0.8890384023323614
418.2,0.2847023164374396,0.8860421596933258
418.3,0.2857191449495307,0.8830459443428126
418.4,0.28708626903366324,0.8790510335072327
418.5,0.2881202288702969,0.8760548829977389
418.6,0.28951048347571423,0.8720600597281761
418.7,0.29091422004757495,0.8680652875147501
418.8,0.2923316356565731,0.8640705671164814
418.9,0.2937629312331357,0.8600758993075085
419.0,0.2707733666559635,0.8519078311713384
419.1,0.2970351627205139,0.8510880931327562
419.2,0.2988847653655333,0.8460949876616451
419.3,0.30075754729081106,0.8411019701143669
419.4,0.27760698064811123,0.8319311163515738
419.5,0.30496143590323993,0.8301176494080379
419.6,0.2815145646836891,0.8209444396111237
419.7,0.30968360668083994,0.8181352709510595
419.8,0.2862768461054019,0.807960685279925
419.9,0.2889085037544639,0.8009696665938841
420.0,0.29158899526314536,0.793978817412797
420.1,0.2947139730750589,0.7859894892710448
420.2,0.29790665892880713,0.7780003963864496
420.3,0.2739768871632382,0.7658352224363443
420.4,0.3049262114574749,0.7610243914990247
420.5,0.3092120621275652,0.7510390516294174
420.6,0.2853115431764491,0.7368703559911648
420.7,0.2907027923822594,0.7238870833852207
420.8,0.3021205486202652,0.6979225440594099
420.9,0.27007162069347085,0.6987408154153305
421.0,0.30441988020710475,0.6929296909401542
421.1,0.27929080700744885,0.6767665191688538
421.2,0.28504045414402995,0.6637825636473393
421.3,0.3241562045370684,0.6529911154360217
421.4,0.29925745353424743,0.6338222827985538
421.5,0.30743560095707767,0.6178451607045806
421.6,0.31662930433361247,0.6008709057422246
421.7,0.29091422004757495,0.5787101916765002
421.8,0.3018925244497002,0.5587374683278357
421.9,0.31373192335399225,0.538766923771898
422.0,0.32787619551352754,0.5168021671283122
422.1,0.30075754729080884,0.4906428159000472
422.2,0.3178273467326932,0.46567998206137745
422.3,0.28916166350459765,0.43652938039418804
422.4,0.3084894065126327,0.41056540683986786
422.5,0.27739695728300995,0.3784229092866176
422.6,0.3016648442265717,0.34946056392398495
422.7,0.26578464237365523,0.31532394331369107
422.8,0.2963017157028139,0.28436178652294336
422.9,0.33473584711047716,0.2534096401959938
423.0,0.38648545652805616,0.2214744140102436
423.1,0.3418886671860035,0.18631392738529667
423.2,0.2758664426467174,0.15216821523491084
423.3,0.17316125486229078,0.11905247702802663
423.4,0.22599110507866782,0.09206869981451916
423.5,0.31496713936278325,0.06709624990501786
423.6,0.48195103158121044,0.04514873550877092
423.7,0.816439890405103,0.02825701678240741
423.8,-0.0,0.016
423.9,-0.0,0.008
424.0,-0.0,0.004
424.1,-0.0,0.001
424.2,nan,nan
424.3,nan,nan
424.4,nan,nan
424.5,nan,nan
424.6,nan,nan
424.7,nan,nan
424.8,nan,nan
424.9,nan,nan
425.0,nan,nan
425.1,nan,nan
425.2,nan,nan
425.3,nan,nan
425.4,-0.0,0.001
425.5,-0.0,0.003
425.6,-0.0,0.007
425.7,-0.0,0.014
425.8,0.816439890405103,0.02825701678240741
425.9,0.5063561596857977,0.043156492860634874
426.0,0.3478348542373843,0.06110649970571243
426.1,0.25157564413720135,0.08307659231825473
426.2,0.377369686087656,0.11323148774430407
426.3,0.298513004333514,0.14118226696256161
426.4,0.3669827733639307,0.17433746761164456
426.5,0.41238574405471395,0.20850698061342596
426.6,0.3555649204256788,0.2394356642599301
426.7,0.3125063580616173,0.27038193638592006
426.8,0.3490489990245232,0.30453439546598177
426.9,0.3797582448938267,0.3376989572270318
427.0,0.3478348542373798,0.36663899823427426
427.1,0.3758499869873478,0.3978068720615674
427.2,0.35044701384404964,0.4247512120136423
427.3,0.3298072379883069,0.44970611034178254
427.4,0.3571523480001291,0.4768753004282588
427.5,0.3397109273148753,0.49983170068585714
427.6,0.365492404869631,0.525008202787692
427.7,0.35054451417920546,0.5459661182795355
427.8,0.3759509193500467,0.5681529907763758
427.9,0.3649736317679865,0.5841186011016021
428.0,0.3890485185363012,0.6053134889816413
428.1,0.34306158452498925,0.6190500871069493
428.2,0.36759597874179056,0.6382394936135559
428.3,0.3921694277675261,0.6554446574350602
428.4,0.3522909340196463,0.6641868161234197
428.5,0.3785601977103781,0.6773934059675553
428.6,0.37442591216417925,0.6843778527003984
428.7,0.3779640044045907,0.6783911626110886
428.8,0.349659255606949,0.6080706980229006
428.9,0.3942508252791626,0.7065735449723898
429.0,0.38096389941388714,0.7295193232248517
429.1,0.3733058843871971,0.7434881104657711
429.2,0.39661356360971456,0.7567049800522557
429.3,0.3932710981755603,0.7626902781364722
429.4,0.36906654081736723,0.751470843667823
429.5,0.3862188982617478,0.7756592777526911
429.6,0.3799300138131006,0.787631654390425
429.7,0.4024280639884211,0.7998541810752728
429.8,0.3718566615323193,0.8035962227428837
429.9,0.39605254592359496,0.8118241200000001
430.0,0.39397202995375796,0.8158143150622142
430.1,0.39397202995375796,0.8158143150622142
430.2,0.39815515315849953,0.8078340314778556
430.3,0.3983061940188285,0.7537124273256917
430.4,0.4067936847424533,0.7918747782873241
430.5,0.38785960198189284,0.8277855225853308
430.6,0.4061053232149112,0.8459962985215529
430.7,0.4020235864217452,0.8539757581480983
430.8,0.42422052063273014,0.8632180512695811
430.9,0.42211374424650233,0.8672067615449846
431.0,0.41899252623074046,0.873190040789145
431.1,0.4169372327904566,0.8771790336655608
431.2,0.439042020397639,0.8854327054179463
431.3,0.4128865516069172,0.8851573480067063
431.4,0.41089058463264433,0.8891466662182849
431.5,0.43375194029555864,0.8954026429602664
431.6,0.43218968665710183,0.8983937685544973
431.7,0.43063864666964996,0.9013849594561905
431.8,0.4532096131321614,0.9076529371831042
431.9,0.45213109257827855,0.9096464553085216
432.0,0.45052290265864736,0.9126367916604728
432.1,0.4494571170411724,0.9146303883358378
432.2,0.4722769621660901,0.919913333531602
432.3,0.47116431034098305,0.9219062788341561
432.4,0.4700568890956554,0.923899258215197
432.5,0.4689546616314491,0.9258922714284256
432.6,0.4678575914941091,0.9278853182299113
432.7,0.49039234348637206,0.9331797387273427
432.8,0.466221577368942,0.9308749508822719
432.9,0.4886805067456425,0.936168318399491
433.0,0.48811254736281245,0.9371645298286179
433.1,0.4869805802057298,0.9391569797990981
433.2,0.48641656327712623,0.9401532182758637
433.3,0.5086979429564319,0.9454592444214164
433.4,0.485292439992624,0.9421457220521293
433.5,0.5075243498674905,0.9474510241936404
433.6,0.5069395817479455,0.9484469287101271
433.7,0.5290705289643438,0.953765854014882
433.8,0.5284626804507198,0.9547613921151517
433.9,0.5511255723940934,0.9590987452382663
434.0,0.5504934678018004,0.9600938910033079
434.1,0.5272511641982529,0.9567524999542479
434.2,0.5498628116039744,0.9610890482503249
434.3,0.5737628130677613,0.9634508596154234
434.4,0.5717942329177279,0.9664350713568145
434.5,0.5717942329177279,0.9664350713568145
434.6,0.5943294465695399,0.9708006660905287
434.7,0.5936508886095327,0.9717949921657294
434.8,0.6161354328551525,0.9761749063219456
434.9,0.6161354328551525,0.9761749063219456
435.0,0.615433173335073,0.9771687927246093
435.1,0.6385947277476287,0.9805696091429019
435.2,0.6385947277476287,0.9805696091429019
435.3,0.6610288299316293,0.9849791338802157
435.4,0.6610288299316293,0.9849791338802157
